gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,winner
4379,5202.4,5235.0,2742.2,2806.29,3,2,50,50,25,25,60,74,264,189,0,1462,107,4500,2414,-1
4380,7105.5,5235.0,2744.94,2817.48,3,2,50,50,1,25,60,74,354,235,0,897,95,4884,3203,-1
4381,7105.5,5235.0,2807.3,2880.1,3,2,50,50,1,25,60,75,247,209,0,1344,323,4672,2147,-1
4382,7105.5,5195.3,2835.31,2936.35,2,2,50,50,1,25,60,78,293,261,0,1083,69,4578,1600,-1
4383,7105.5,5195.3,3024.56,2973.32,2,2,50,50,1,25,60,76,288,241,0,1153,195,3822,2037,-1
4384,7105.5,5195.3,3063.43,2984.89,2,2,50,50,1,25,60,77,382,275,0,1091,25,3559,3069,-1
4385,7105.5,5195.3,2989.47,2977.56,3,2,50,50,1,25,60,83,355,316,0,1427,110,3186,4432,-1
4386,7105.5,5195.3,2999.24,2971.99,2,2,50,50,1,25,60,77,255,216,0,1116,372,4539,2721,-1
4387,7105.5,5202.9,3087.81,3088.87,2,3,50,50,1,25,60,80,340,239,0,1716,168,5498,1438,-1
4388,7105.5,5202.9,3104.46,3158.88,2,2,50,50,1,25,60,77,415,267,0,1342,35,5418,1640,-1
4389,7105.5,5202.9,3202.16,3208.78,2,2,50,50,1,25,60,81,451,264,0,1912,90,5306,1264,-1
4390,5202.4,5312.95,3290.34,3276.18,2,3,50,50,25,25,60,74,371,312,0,1565,108,6127,1505,-1
4391,5202.4,5312.95,3398.29,3366.42,2,2,50,50,25,25,60,79,475,332,0,2029,66,5258,794,-1
4392,5202.4,5312.95,3492.54,3399.77,2,3,50,50,25,25,60,79,458,361,0,1775,113,5561,1961,-1
4393,5202.4,5312.95,3459.1,3373.13,2,2,50,50,25,25,60,83,351,300,0,1542,71,4546,3677,-1
4394,5202.4,5312.95,3550.87,3491.7,2,2,50,50,25,25,60,79,274,223,0,2090,97,5182,1265,-1
4395,5202.4,5312.95,3723.75,3578.81,2,2,50,50,25,25,60,77,512,275,0,1347,47,4382,367,-1
4396,5392.0,5312.95,3850.42,3630.28,2,2,50,50,25,25,60,81,429,341,0,1723,161,5303,849,-1
4397,5392.0,5312.95,3850.8,3659.64,2,2,50,50,25,25,60,74,384,269,0,2223,236,4675,1388,-1
4398,9825.9,9842.85,3923.42,3797.31,3,3,50,50,1,2,60,80,605,299,0,2115,66,4901,1605,-1
4399,5392.0,9788.4,3934.02,3690.8,3,2,50,50,25,1,60,76,304,236,0,1946,156,4742,2679,-1
4400,5392.0,9788.4,3886.45,3654.78,3,3,50,50,25,1,60,76,431,331,0,2271,35,4388,2673,-1
4401,8244.8,9788.4,3897.73,3654.79,3,3,50,50,2,1,60,88,369,227,0,1632,46,3218,2181,-1
4402,8244.8,9788.4,3823.91,3507.82,2,2,50,50,2,1,60,83,403,296,0,1578,53,4543,3396,-1
4403,8244.8,9788.4,3965.7,3580.54,2,2,50,50,2,1,60,77,407,215,0,2176,105,4444,202,-1
4404,8244.8,9788.4,3988.52,3620.49,2,3,50,50,2,3,60,83,333,233,0,2418,288,4767,1051,-1
4405,8244.8,9706.4,3891.58,3587.17,2,2,50,50,2,2,60,69,354,284,0,1690,92,4490,2354,-1
4406,8244.8,10142.0,3781.11,3506.69,2,3,50,50,2,2,60,81,221,169,0,1907,368,4661,3778,-1
4407,8244.8,10142.0,3751.86,3623.9,3,3,50,50,2,2,60,79,330,213,0,2796,199,4820,2091,-1
4408,8244.8,10142.0,3773.7,3600.72,2,2,50,50,2,2,60,88,362,294,0,1995,87,3890,3151,-1
4409,8244.8,10142.0,3782.39,3624.15,2,2,50,50,2,2,60,71,255,170,0,2718,370,4089,2075,-1
4410,7955.4,10142.0,3783.01,3667.54,2,2,50,50,1,2,60,77,456,286,0,2616,148,5953,1328,-1
4411,9262.4,10142.0,3781.45,3691.04,3,3,50,50,1,2,60,82,522,368,0,2380,188,6443,2579,-1
4412,9262.4,10142.0,3695.44,3666.78,2,3,50,50,1,2,60,76,348,296,0,1776,32,3954,3051,-1
4413,9262.4,10142.0,3756.55,3614.61,2,2,50,50,1,2,60,80,342,255,0,2042,132,5009,1898,-1
4414,9262.4,10142.0,3867.2,3694.14,3,3,50,50,2,2,60,83,356,240,0,2373,57,5068,1109,-1
4415,9480.3,10142.0,3940.06,3748.25,3,3,50,50,3,2,60,81,360,247,0,2239,200,5853,770,-1
4416,9480.3,10142.0,3860.37,3758.25,3,2,50,50,2,2,60,79,246,143,0,2831,521,4206,3069,-1
4417,9480.3,10142.0,3886.49,3767.19,3,2,50,50,2,2,60,74,355,224,0,2543,318,6109,1249,-1
4418,9480.3,10142.0,3908.22,3865.57,2,3,50,50,2,2,60,85,444,197,0,2858,319,6251,1600,-1
4419,11146.8,10142.0,4034.04,3852.99,3,3,50,50,1,2,60,84,639,245,0,2567,218,5065,1933,-1
4420,11146.8,10142.0,4090.43,3792.94,3,2,50,50,1,2,60,84,391,207,0,1327,126,4640,1635,-1
4421,11146.8,10142.0,4186.39,3777.16,2,3,50,50,1,2,60,83,367,156,0,1950,340,4954,2429,-1
4422,11146.8,10142.0,4187.57,3829.41,2,2,50,50,1,2,60,90,406,240,0,1702,149,5306,585,-1
4423,11146.8,10142.0,4182.16,3816.8,2,2,50,50,1,1,60,71,409,264,0,1580,313,6378,949,-1
4424,11146.8,10142.0,4281.15,3849.47,3,3,50,50,2,1,60,76,462,236,0,2058,152,6210,719,-1
4425,11146.8,10142.0,4315.57,3840.02,2,2,50,50,2,1,60,76,414,275,0,1501,67,4334,1255,-1
4426,11146.8,10142.0,4353.15,3783.2,3,3,50,50,2,1,60,82,344,236,0,1076,68,4868,2452,-1
4427,11146.8,10142.0,4260.53,3842.23,2,3,50,50,2,1,60,76,300,191,0,1595,465,5172,2019,-1
4428,11146.8,9560.8,4349.06,3893.26,3,3,50,50,2,1,60,86,505,188,0,2037,109,6176,306,-1
4429,11146.8,9560.8,4318.88,3986.2,3,3,50,50,2,1,60,78,436,191,0,2223,341,5633,1029,-1
4430,11146.8,9560.8,4282.0,3972.96,2,2,50,50,2,1,60,78,367,259,0,1923,227,5363,1307,-1
4431,11146.8,9560.8,4319.14,3905.8,2,2,50,50,2,1,60,82,399,224,0,2275,271,5786,2180,-1
4432,11146.8,9560.8,4398.4,4009.39,2,2,50,50,2,1,60,80,468,192,0,2113,166,5664,759,-1
4433,11146.8,9560.8,4295.91,3921.27,2,2,50,50,2,1,60,75,435,270,0,2102,141,5359,3151,-1
4434,11146.8,9560.8,4261.6,3920.98,2,3,50,50,2,1,60,85,473,258,0,2281,223,6234,1311,-1
4435,11146.8,9560.8,4196.84,3964.75,3,2,50,50,2,1,60,81,596,454,0,1664,68,6731,1007,-1
4436,11146.8,9560.8,4156.23,3956.98,2,2,50,50,1,1,60,76,379,148,0,2163,200,4795,903,-1
4437,11146.8,9560.8,4146.41,3952.77,2,2,50,50,1,1,60,81,643,271,0,2381,212,6325,1069,-1
4438,11146.8,9560.8,4180.39,4044.91,2,2,50,50,1,1,60,87,609,182,0,2242,189,5526,210,-1
4439,11146.8,9560.8,4117.78,4116.08,2,2,50,50,1,1,60,74,402,152,0,2841,319,5226,1273,-1
4440,11146.8,9560.8,4214.51,4054.38,2,3,50,50,1,1,60,76,623,273,0,1860,71,4720,1548,-1
4441,11146.8,9560.8,4047.7,4080.74,2,2,50,50,1,1,60,83,458,225,0,2946,522,5668,2864,-1
4442,11146.8,9560.8,4169.58,4063.77,2,2,50,50,1,1,60,86,831,405,0,2919,169,5213,1281,-1
4443,11146.8,9560.8,4202.83,4158.88,3,3,50,50,1,1,60,83,809,356,0,2031,67,6190,713,-1
4444,11146.8,9560.8,4218.35,4150.01,2,2,50,50,1,1,60,82,508,187,0,2565,312,4613,971,-1
4445,11146.8,9560.8,4248.22,4215.14,2,2,50,50,1,1,60,83,811,185,0,3129,74,5086,60,-1
4446,11146.8,9560.8,4306.78,4210.99,2,2,50,50,1,1,60,81,699,305,0,3049,183,6085,1266,-1
4447,11146.8,9560.8,4360.13,4231.3,2,2,50,50,1,1,60,84,761,205,0,2747,63,5313,250,-1
4448,11146.8,9560.8,4330.62,4231.77,2,2,50,50,1,1,60,80,690,291,0,2361,96,6171,1351,-1
4449,11146.8,9560.8,4374.69,4261.52,3,2,50,50,1,1,60,82,698,232,0,2889,254,6375,543,-1
4450,11146.8,9560.8,4340.92,4265.81,2,2,50,50,1,1,60,76,862,284,0,2653,87,5516,1498,-1
4451,11146.8,9560.8,4310.65,4217.45,2,2,50,50,1,1,60,81,566,269,0,2386,179,6472,940,-1
4452,11146.8,9560.8,4373.38,4286.16,2,2,50,50,1,1,60,86,635,170,0,3445,142,5073,236,-1
4453,11146.8,9560.8,4354.96,4275.93,3,2,50,50,1,1,60,77,608,286,0,1734,70,5685,1174,-1
4454,11146.8,9560.8,4380.23,4314.02,2,2,50,50,1,1,60,79,708,291,0,2947,208,6514,571,-1
4455,11146.8,9560.8,4439.47,4382.74,2,2,50,50,1,1,60,81,823,297,0,3020,156,6606,437,-1
4456,11146.8,9560.8,4193.57,4259.44,2,2,50,50,1,1,60,81,697,283,0,1949,224,4445,4773,-1
4457,11146.8,9515.25,4220.32,4302.09,3,3,50,50,1,1,60,76,953,283,0,3865,276,6718,759,-1
4458,11146.8,9966.9,4244.05,4355.72,2,3,50,50,1,2,60,80,1169,282,0,4224,269,6551,666,-1
4459,11146.8,9966.9,4274.65,4345.79,3,2,50,50,1,2,60,84,783,216,0,4338,312,5795,1347,-1
4460,11146.8,9966.9,4302.29,4450.13,2,2,50,50,1,2,60,84,1067,266,0,5229,228,7890,254,-1
4461,11146.8,9966.9,4381.68,4489.93,2,2,50,50,1,2,60,81,703,320,0,2816,99,5657,446,-1
4462,11146.8,9966.9,4434.91,4536.28,2,2,50,50,1,2,60,80,839,107,0,4328,211,5647,71,-1
4463,11146.8,9966.9,4496.1,4532.94,2,2,50,50,1,2,60,76,1093,336,0,4248,129,5705,186,-1
4464,11450.4,9966.9,4487.25,4535.67,3,3,50,50,1,2,60,81,951,247,0,5482,227,7442,706,-1
4465,11450.4,9966.9,4514.52,4583.08,2,2,50,50,1,2,60,79,1232,194,0,4981,198,6689,161,-1
4466,11450.4,10647.05,4545.54,4587.6,2,3,50,50,1,2,60,77,1008,223,0,4269,147,6182,448,-1
4467,11450.4,10647.05,4556.29,4631.97,3,3,50,50,1,2,60,90,1010,107,0,3930,243,5114,726,-1
4468,11450.4,10647.05,4545.27,4697.41,2,2,50,50,1,2,60,72,1227,130,0,4509,123,4815,213,-1
4469,11450.4,10647.05,4504.29,4680.4,2,2,50,50,1,2,60,84,1103,228,0,3496,127,5754,1082,-1
4470,5633.95,9966.9,4486.62,4669.73,2,2,50,50,25,3,60,83,1556,241,0,5861,297,8496,34,-1
4471,9755.3,9966.9,4571.26,4670.74,3,2,50,50,1,3,60,81,1567,147,0,5171,349,6573,448,-1
4472,10206.9,11225.05,4670.84,4705.23,3,3,50,50,2,1,60,92,1526,261,0,5086,233,9090,862,-1
4473,10206.9,11225.05,4654.94,4728.9,3,3,50,50,1,1,60,80,1204,147,0,4350,206,5477,590,-1
4474,10206.9,11225.05,4692.12,4724.41,2,3,50,50,1,2,60,76,991,207,0,3255,242,6616,646,-1
4475,10206.9,11225.05,4679.8,4729.84,3,2,50,50,1,2,60,78,869,184,0,3334,163,5972,564,-1
4476,10206.9,11225.05,4668.64,4667.77,2,2,50,50,1,2,60,77,1462,323,0,5293,204,7603,1599,-1
4477,10206.9,11225.05,4689.3,4683.18,2,2,50,50,1,2,60,81,1611,275,0,6021,347,7820,75,-1
4478,10206.9,11225.05,4673.05,4662.11,3,2,50,50,1,2,60,81,1413,277,0,4184,276,6792,669,-1
4479,10206.9,11225.05,4737.99,4693.83,3,3,50,50,2,2,60,89,1766,300,0,4951,274,7471,564,-1
4480,12682.5,11764.9,4774.45,4817.78,3,3,50,50,1,3,60,81,2076,391,0,6265,437,8065,611,-1
4481,10997.25,11764.9,4761.03,4822.77,2,2,50,50,2,3,60,80,2015,346,0,5046,208,8138,671,-1
4482,10997.25,11764.9,4750.53,4843.0,2,2,50,50,2,3,60,83,1924,161,0,5134,406,6004,171,-1
4483,10997.25,11764.9,4749.65,4806.56,2,2,50,50,2,3,60,79,2032,402,0,6197,269,7673,292,-1
4484,10997.25,11764.9,4743.39,4795.69,2,2,50,50,2,3,60,83,2476,287,0,6530,381,8024,243,-1
4485,10206.9,11764.9,4710.63,4762.46,2,2,50,50,2,3,60,80,1809,349,0,4463,197,6832,758,-1
4486,10206.9,11225.05,4694.57,4777.18,3,2,50,50,3,1,60,87,2628,222,0,5458,343,5945,494,-1
4487,10206.9,11225.05,4699.17,4769.29,3,3,50,50,3,2,60,85,2423,153,0,7375,581,7629,312,-1
4488,9922.95,10241.95,4689.06,4757.61,2,3,50,50,2,3,60,83,2053,316,0,5956,382,8146,456,-1
4489,9922.95,10241.95,4649.76,4748.71,2,2,50,50,2,3,60,81,2013,308,0,5931,445,6641,534,-1
4490,9922.95,10329.8,4623.71,4778.58,2,3,50,50,2,5,60,80,2174,136,0,4913,226,5067,529,-1
4491,9922.95,10241.95,4633.11,4776.2,2,2,50,50,1,4,60,83,2576,195,0,6267,365,6540,50,-1
4492,9922.95,10241.95,4652.49,4758.25,3,3,50,50,1,3,60,83,2741,211,0,7981,434,10565,851,-1
4493,9922.95,10241.95,4666.13,4741.73,2,2,50,50,1,3,60,83,2751,265,0,6948,483,7955,150,-1
4494,9922.95,10544.25,4686.82,4758.54,3,3,50,50,1,4,60,84,2529,221,0,7497,352,8415,886,-1
4495,9922.95,10544.25,4587.42,4696.58,2,2,50,50,1,4,60,78,2050,288,0,4446,199,6649,2238,-1
4496,9922.95,10544.25,4606.8,4725.27,2,2,50,50,1,4,60,78,2202,193,0,6688,379,6772,92,-1
4497,9922.95,10544.25,4598.54,4780.23,3,2,50,50,1,4,60,84,2974,315,0,10019,427,9639,342,-1
4498,9922.95,10544.25,4557.13,4797.57,3,3,50,50,1,5,60,81,3666,285,0,10876,650,9808,584,-1
4499,9922.95,10544.25,4445.46,4698.16,2,2,50,50,1,4,60,76,2405,269,0,6580,262,7444,2383,-1
4500,9922.95,10544.25,4504.69,4689.08,2,3,50,50,1,3,60,77,2624,337,0,10496,495,9710,329,-1
4501,9922.95,10544.25,4534.49,4689.26,3,3,50,50,1,3,60,84,2808,302,0,8307,637,8895,1646,-1
4502,10550.05,10544.25,4568.25,4711.1,3,3,50,50,2,3,60,90,3815,279,0,9773,375,7882,520,-1
4503,10550.05,10544.25,4689.26,4665.45,3,3,50,50,3,2,60,88,4145,278,0,7718,236,7439,657,-1
4504,10550.05,10544.25,4615.7,4667.22,3,2,50,50,3,2,60,85,4015,346,0,9552,580,8388,763,-1
4505,10550.05,10544.25,4633.79,4651.96,3,3,50,50,4,4,60,91,3767,386,0,8679,333,8133,1433,-1
4506,10550.05,10544.25,4539.67,4649.18,3,2,50,50,5,4,60,83,4553,219,0,9410,297,7758,892,-1
4507,10550.05,10931.4,4560.79,4731.43,2,3,50,50,4,4,60,86,4183,251,0,8296,334,7398,271,-1
4508,10550.05,10931.4,4559.46,4707.96,3,2,50,50,3,3,60,91,4605,349,0,10073,503,8861,549,-1
4509,10550.05,10931.4,4712.13,4747.24,3,3,50,50,4,3,60,90,4731,448,0,8981,318,8081,306,-1
4510,10550.05,10645.95,4710.48,4749.92,2,2,50,50,3,4,60,88,5094,214,0,8828,370,6917,41,-1
4511,10550.05,10645.95,4687.68,4781.78,2,2,50,50,2,4,60,89,4456,168,0,7837,368,4773,77,-1
4512,9738.05,11171.4,4720.8,4817.36,3,3,50,50,1,3,60,82,4792,238,0,9969,380,5777,160,-1
4513,9738.05,11171.4,4701.05,4824.68,2,2,50,50,1,3,60,83,5226,141,0,10146,541,5772,153,-1
4514,9738.05,11171.4,4715.05,4858.61,3,2,50,50,1,3,60,86,5241,147,0,10603,589,6675,399,-1
4515,9738.05,11171.4,4736.03,4853.39,3,2,50,50,1,3,60,89,4844,122,0,10352,482,5966,281,-1
4516,9738.05,11171.4,4735.3,4847.81,3,3,50,50,1,2,60,79,5236,182,0,10849,447,7791,239,-1
4517,13215.15,11171.4,4845.93,4824.91,3,3,50,50,2,2,60,87,6625,258,0,13222,620,8890,347,-1
4518,14893.45,16114.3,4987.79,4887.99,3,3,50,50,1,1,60,92,7177,292,0,13463,762,10175,145,-1
4519,14893.45,16114.3,4953.69,4958.83,3,3,50,50,1,1,60,90,6792,387,0,12762,511,10074,1111,-1
4520,15853.55,16114.3,5041.11,4977.01,3,3,50,50,2,1,60,88,5514,274,0,12754,626,8565,181,-1
4521,15853.55,16114.3,5049.35,4986.02,3,2,50,50,2,1,60,80,6215,295,0,11538,534,8349,484,-1
4522,15853.55,16114.3,5006.49,4934.3,2,3,50,50,2,1,60,83,5228,224,0,11979,648,7930,598,-1
4523,15853.55,12908.4,4961.14,4936.12,3,3,50,50,2,1,60,87,6012,296,0,14034,884,9341,306,-1
4524,15853.55,12908.4,4944.53,4977.87,3,3,50,50,2,1,60,87,5520,157,0,9794,791,4966,425,-1
4525,15853.55,12908.4,4918.72,5001.95,2,2,50,50,2,1,60,81,4909,246,0,10537,659,6671,54,-1
4526,15853.55,12908.4,4867.87,4951.86,2,3,50,50,1,1,60,83,5140,195,0,9608,500,5237,580,-1
4527,15853.55,12908.4,4962.96,4996.24,3,2,50,50,1,1,60,88,5080,189,0,9058,568,6437,661,-1
4528,15853.55,12908.4,5001.79,5036.0,3,3,50,50,1,1,60,93,4317,191,0,10821,845,5890,161,-1
4529,15853.55,12908.4,5060.39,5019.73,2,3,50,50,1,1,60,90,5679,236,0,10151,771,7165,354,-1
4530,15853.55,14897.5,5067.84,5115.12,3,3,50,50,1,1,60,88,7633,157,0,10052,640,6819,190,-1
4531,15853.55,12908.4,5104.4,5026.0,2,2,50,50,1,2,60,78,7598,129,0,9811,355,8182,13,-1
4532,15853.55,12908.4,5096.89,5020.7,3,2,50,50,1,2,60,87,7549,126,0,11411,512,5601,701,-1
4533,15853.55,14443.8,5103.99,5021.08,2,3,50,50,1,1,60,82,6080,99,0,8915,328,4734,188,-1
4534,12703.95,14443.8,4997.48,4929.69,2,3,50,50,3,1,60,84,7038,129,0,7295,543,3193,697,-1
4535,12703.95,14443.8,4941.09,4923.77,2,2,50,50,3,1,60,78,6192,58,0,8141,467,4416,17,-1
4536,12703.95,14443.8,4947.22,4934.95,3,3,50,50,3,2,60,80,6972,89,0,10548,360,5560,284,-1
4537,12470.1,14443.8,4892.69,5071.47,3,3,50,50,1,2,60,78,5874,182,0,6963,477,4751,452,-1
4538,11293.6,14443.8,4870.95,5052.77,3,3,50,50,3,2,60,83,6649,91,0,8792,272,5404,221,-1
4539,12768.1,14443.8,5026.78,5140.61,3,3,50,50,1,2,60,87,4372,196,0,8777,260,5472,522,-1
4540,12768.1,14443.8,5007.87,5148.84,2,2,50,50,1,2,60,79,4654,45,0,7719,301,4645,44,-1
4541,12768.1,14443.8,4996.64,5148.51,3,3,50,50,1,2,60,84,6367,55,0,8022,402,4950,584,-1
4542,12768.1,14443.8,4930.84,5161.1,3,2,50,50,1,2,60,85,4991,82,0,9198,399,5264,1115,-1
4543,12768.1,14443.8,4873.46,5108.2,2,2,50,50,1,2,60,81,4606,203,0,7298,324,5593,1149,-1
4544,12768.1,14443.8,4871.37,5094.49,3,3,50,50,1,2,60,89,5311,180,0,7908,537,5808,511,-1
4545,12768.1,14443.8,4868.31,5078.61,2,2,50,50,1,2,60,84,4168,72,0,7897,374,5740,169,-1
4546,12768.1,14443.8,4847.64,5052.84,2,2,50,50,1,2,60,75,4220,125,0,5958,199,3491,77,-1
4547,12768.1,14443.8,4937.41,5085.07,3,3,50,50,1,2,60,83,4546,53,0,7113,331,4282,311,-1
4548,12768.1,14443.8,4935.48,5027.94,3,3,50,50,1,2,60,90,3527,142,0,6434,320,5056,335,-1
4549,12768.1,14443.8,5074.25,5054.23,3,3,50,50,3,2,60,83,4760,175,0,7110,388,5581,648,-1
4550,12768.1,16204.8,5063.99,5073.79,3,3,50,50,4,1,60,78,4596,31,0,6732,312,3864,167,-1
4551,12768.1,16204.8,5045.02,5098.01,3,3,50,50,4,1,60,81,6668,19,0,9181,388,5289,698,-1
4552,12768.1,16204.8,4937.16,5071.27,2,2,50,50,2,1,60,77,4476,28,0,6625,379,4343,0,-1
4553,12768.1,16204.8,4953.55,5036.88,2,2,50,50,2,1,60,82,5393,80,0,5593,303,3503,62,-1
4554,12768.1,16204.8,4958.95,5045.31,3,3,50,50,2,1,60,81,4407,49,0,6959,331,4809,307,-1
4555,12768.1,16204.8,4930.2,5006.38,3,3,50,50,2,1,60,76,4076,166,0,6894,183,3946,524,-1
4556,12768.1,16204.8,4936.14,5020.9,3,3,50,50,2,1,60,88,4144,59,0,6276,348,4565,689,-1
4557,12768.1,16204.8,4978.27,5024.33,3,2,50,50,2,1,60,84,5046,184,0,6962,348,5881,564,-1
4558,12768.1,16204.8,4986.12,5029.18,2,3,50,50,2,1,60,85,4487,118,0,6475,227,5176,439,-1
4559,12768.1,16204.8,4953.13,5022.09,2,3,50,50,2,1,60,80,5164,58,0,6350,133,5219,452,-1
4560,12768.1,16204.8,4985.36,5041.37,3,3,50,50,2,1,60,76,4801,34,0,6606,376,5563,387,-1
4561,16665.55,16204.8,5035.44,5000.04,3,3,50,50,1,1,60,82,6304,70,0,8162,431,7597,396,-1
4562,16665.55,16204.8,5029.74,5012.78,3,3,50,50,1,1,60,80,4786,88,0,6969,389,7169,236,-1
4563,16665.55,16204.8,5165.61,5055.3,3,3,50,50,1,1,60,83,3880,117,0,5871,341,5264,303,-1
4564,14017.0,16204.8,5071.06,4966.06,2,3,50,50,1,1,60,81,5051,53,0,7368,758,6457,483,-1
4565,14363.95,16204.8,5100.77,5050.86,3,3,50,50,2,1,60,82,5138,136,0,8339,704,6901,673,-1
4566,12768.1,16204.8,5076.99,5044.35,3,3,50,50,3,1,60,88,4245,104,0,7314,456,6482,312,-1
4567,12768.1,16204.8,5103.61,5026.08,3,3,50,50,3,1,60,79,5279,111,0,9205,477,8628,378,-1
4568,12768.1,16204.8,5026.47,4970.78,2,3,50,50,3,1,60,83,5740,123,0,8498,431,6949,653,-1
4569,12768.1,16204.8,4960.63,4895.07,2,3,50,50,3,1,60,85,4470,142,0,7228,487,7020,459,-1
4570,12768.1,16204.8,4960.62,4870.45,2,3,50,50,2,1,60,91,3357,142,0,6928,453,5784,722,-1
4571,12768.1,16204.8,4931.54,4783.66,2,3,50,50,2,1,60,86,3494,81,0,8479,569,5980,786,-1
4572,12075.5,16204.8,4912.46,4780.76,3,3,50,50,2,1,60,84,3627,77,0,8233,529,6594,472,-1
4573,12075.5,16204.8,4918.43,4823.54,2,2,50,50,2,1,60,83,3374,102,0,8221,238,7162,95,-1
4574,12075.5,16204.8,4912.6,4855.12,3,3,50,50,2,1,60,83,3515,225,0,9478,725,7453,1122,-1
4575,12075.5,16204.8,4869.99,4876.73,3,3,50,50,2,1,60,83,3737,229,0,7546,451,7058,1364,-1
4576,12075.5,16204.8,4832.46,5025.13,2,3,50,50,2,1,60,80,3115,174,0,9043,438,5716,651,-1
4577,12352.8,12784.1,4842.35,4934.12,3,3,50,50,1,1,60,82,2952,130,0,9493,607,6590,558,-1
4578,12352.8,12784.1,4851.68,4913.05,3,2,50,50,1,1,60,75,2614,82,0,8019,514,4941,411,-1
4579,12352.8,12784.1,4920.49,4981.73,3,2,50,50,1,1,60,88,3054,122,0,7958,518,5707,224,-1
4580,12352.8,10409.35,4913.48,4949.89,3,3,50,50,1,5,60,84,2952,166,0,9222,786,5396,360,-1
4581,13960.7,14344.4,4950.19,4969.68,3,3,50,50,1,1,60,86,3631,231,0,8815,373,5815,1296,-1
4582,13960.7,14344.4,4980.01,4946.63,3,3,50,50,1,1,60,76,4458,209,0,10239,402,7635,564,-1
4583,13960.7,14344.4,4985.06,4944.44,3,3,50,50,1,1,60,81,3502,123,0,8768,541,6658,400,-1
4584,12352.8,14344.4,4985.51,4941.17,3,3,50,50,2,1,60,80,6159,201,0,12907,1035,10038,243,-1
4585,12352.8,14344.4,4997.89,4939.0,2,2,50,50,2,1,60,68,3102,279,0,7641,653,7438,909,-1
4586,12352.8,14344.4,4983.51,4943.18,3,3,50,50,2,1,60,76,4169,215,0,10323,623,7497,706,-1
4587,14069.9,14344.4,5077.7,4901.11,3,2,50,50,1,1,60,80,3610,63,0,9616,459,4618,468,-1
4588,14069.9,14344.4,5137.73,4979.66,3,3,50,50,1,1,60,80,5225,107,0,11137,701,6426,34,-1
4589,14157.15,14344.4,5175.64,4966.08,3,2,50,50,2,1,60,84,5403,71,0,10769,746,5115,159,-1
4590,15094.45,14344.4,5251.1,4926.93,3,3,50,50,2,1,60,74,4364,70,0,10763,529,6379,347,-1
4591,13649.3,15090.9,5179.23,4962.29,3,3,50,50,2,2,60,83,5321,119,0,11797,864,6295,223,-1
4592,13649.3,15090.9,5091.88,4938.6,2,3,50,50,2,2,60,79,5005,181,0,11270,617,5822,1306,-1
4593,13649.3,15090.9,5052.56,4929.95,3,2,50,50,2,1,60,79,5292,110,0,9279,797,4931,925,-1
4594,13649.3,15090.9,5069.3,4926.72,3,3,50,50,2,1,60,82,5630,33,0,12564,823,6400,205,-1
4595,13649.3,15090.9,5134.15,4852.85,3,2,50,50,2,1,60,72,5564,40,0,9606,652,4564,541,-1
4596,13649.3,15090.9,5075.22,4889.92,2,3,50,50,2,1,60,82,7318,28,0,11448,855,5770,306,-1
4597,13649.3,15090.9,5041.91,4860.19,3,2,50,50,1,1,60,78,6758,59,0,12747,964,6633,545,-1
4598,13649.3,15090.9,5111.85,4858.9,3,3,50,50,2,1,60,79,6016,27,0,10357,622,4423,303,-1
4599,13649.3,15090.9,5126.34,4837.02,3,3,50,50,2,1,60,78,4430,173,0,9234,896,5292,1158,-1
4600,13649.3,15090.9,5101.92,4864.15,3,3,50,50,2,1,60,83,7367,12,0,10180,741,4393,330,-1
4601,13649.3,15090.9,5050.77,4882.38,2,2,50,50,2,1,60,75,8791,124,0,10347,674,4332,137,-1
4602,13649.3,15090.9,4991.38,4930.84,3,3,50,50,2,1,60,84,7837,34,0,11868,1556,5129,523,-1
4603,13649.3,15090.9,4967.08,4933.28,2,2,50,50,2,1,60,75,5879,22,0,10286,819,4527,44,-1
4604,13649.3,15090.9,4925.95,4885.49,3,3,50,50,2,1,60,78,6788,75,0,15835,1269,7217,861,-1
4605,13649.3,15090.9,4885.93,4890.61,2,2,50,50,1,1,60,76,8107,19,0,13006,748,7004,123,-1
4606,13649.3,15090.9,4854.53,4883.02,3,3,50,50,1,1,60,70,6622,11,0,6446,426,2488,350,-1
4607,12352.8,15090.9,4779.52,4873.6,3,2,50,50,1,1,60,75,6496,25,0,10323,638,4034,377,-1
4608,11911.3,15090.9,4761.08,4861.41,3,2,50,50,1,1,60,75,6162,17,0,9393,591,4109,356,-1
4609,11911.3,15090.9,4740.43,4854.35,3,3,50,50,1,1,60,77,6810,121,0,12323,635,5697,493,-1
4610,10584.3,15090.9,4712.2,4892.99,2,2,50,50,3,1,60,76,4479,26,0,9214,612,3807,91,-1
4611,10584.3,15090.9,4718.66,4905.02,3,3,50,50,3,1,60,81,8283,30,0,9466,234,3334,572,-1
4612,10584.3,15090.9,4754.7,4881.12,3,3,50,50,3,1,60,78,4273,27,0,8214,603,3348,734,-1
4613,15617.0,15090.9,4849.37,4912.14,3,3,50,50,1,1,60,87,5942,18,0,11378,659,5605,493,-1
